	year	artist	track	time	date.entered	week	rank
4455	2000	Anthony, Marc	My Baby You	3:59	2000-09-16	wk15	89.0
4456	2000	Anthony, Marc	You Sang To Me	3:50	2000-02-26	wk15	2.0
4457	2000	A*Teens	Dancing Queen	3:44	2000-07-08	wk15	NaN
4458	2000	Avant	My First Love	4:28	2000-11-04	wk15	52.0
4459	2000	Avant	Separated	4:13	2000-04-29	wk15	27.0
4460	2000	Backstreet Boys, The	Shape Of My Heart	3:49	2000-10-14	wk15	24.0
4461	2000	Backstreet Boys, The	Show Me The Meaning ...	3:54	2000-01-01	wk15	8.0
4462	2000	Backstreet Boys, The	The One	3:46	2000-05-27	wk15	100.0
4463	2000	Badu, Erkyah	Bag Lady	5:03	2000-08-19	wk15	26.0
4464	2000	Baha Men	Who Let The Dogs Out	3:17	2000-07-22	wk15	44.0
4465	2000	Barenaked Ladies	Pinch Me	3:46	2000-09-09	wk15	19.0
4466	2000	BBMak	Back Here	3:35	2000-04-29	wk15	16.0
4467	2000	Beenie Man	Girls Dem Sugar	4:17	2000-10-21	wk15	95.0
4468	2000	Before Dark	Monica	4:04	2000-05-20	wk15	NaN
4469	2000	Bega, Lou	Tricky Tricky	3:23	2000-01-29	wk15	NaN
4470	2000	Big Punisher	It\'s So Hard	3:25	2000-04-22	wk15	100.0
4471	2000	Black, Clint	Been There	5:28	2000-02-19	wk15	63.0
4472	2000	Black Rob	Whoa!	4:04	2000-03-04	wk15	84.0
4473	2000	Blaque	Bring It All To Me	3:46	1999-10-23	wk15	5.0
4474	2000	Blige, Mary J.	Deep Inside	5:26	1999-11-13	wk15	94.0
4475	2000	Blige, Mary J.	Give Me You	5:00	2000-04-15	wk15	NaN
4476	2000	Blink-182	All The Small Things	2:52	1999-12-04	wk15	9.0
4477	2000	Bloodhound Gang	The Bad Touch	4:20	2000-03-18	wk15	NaN
4478	2000	Bon Jovi	It\'s My Life	3:44	2000-08-12	wk15	51.0
4479	2000	Braxton, Toni	He Wasn\'t Man Enough	4:21	2000-03-18	wk15	16.0
4480	2000	Braxton, Toni	Just Be A Man About ...	4:10	2000-07-29	wk15	65.0
4481	2000	Braxton, Toni	Spanish Guitar	4:24	2000-12-02	wk15	NaN
4482	2000	Brock, Chad	A Country Boy Can Su...	3:54	2000-01-01	wk15	NaN
4483	2000	Brock, Chad	Yes!	3:22	2000-04-08	wk15	31.0
4484	2000	Brooks & Dunn	You\'ll Always Be Lov...	2:58	2000-06-10	wk15	62.0
4485	2000	Brooks, Garth	Do What You Gotta Do	2:56	2000-02-19	wk15	NaN
4486	2000	Byrd, Tracy	Put Your Hand In Min...	4:30	2000-01-29	wk15	NaN
4487	2000	Cagle, Chris	My Love Goes On And ...	3:02	2000-10-21	wk15	NaN
4488	2000	Cam\'ron	What Means The World...	4:38	2000-10-14	wk15	NaN
4489	2000	Carey, Mariah	Crybaby	5:19	2000-06-24	wk15	NaN
4490	2000	Carey, Mariah	Thank God I Found Yo...	4:14	1999-12-11	wk15	21.0
4491	2000	Carter, Aaron	Aaron\'s Party	3:23	2000-08-26	wk15	100.0
4492	2000	Carter, Torrey	Take That	3:43	2000-06-24	wk15	NaN
4493	2000	Changing Faces	That Other Woman	4:00	2000-09-30	wk15	NaN
4494	2000	Chesney, Kenny	I Lost It	3:54	2000-10-21	wk15	60.0
4495	2000	Chesney, Kenny	What I Need To Do	4:05	2000-04-01	wk15	80.0
4496	2000	Clark Family Experience	Meanwhile Back At Th...	2:56	2000-11-18	wk15	NaN
4497	2000	Clark, Terri	A Little Gasoline	3:07	2000-12-16	wk15	NaN
4498	2000	Common	The Light	3:55	2000-08-05	wk15	86.0
4499	2000	Counting Crows	Hanginaround	4:07	1999-11-06	wk15	38.0
4500	2000	Creed	Higher	5:16	1999-09-11	wk15	60.0
4501	2000	Creed	With Arms Wide Open	3:52	2000-05-13	wk15	76.0
4502	2000	Cyrus, Billy Ray	You Won\'t Be Lonely ...	3:45	2000-09-23	wk15	NaN
4503	2000	Da Brat	That\'s What I\'m Look...	3:44	2000-02-26	wk15	94.0
4504	2000	Da Brat	What\'Chu Like	3:57	2000-06-03	wk15	49.0
4505	2000	D\'Angelo	Left & Right	4:35	1999-12-11	wk15	NaN
4506	2000	D\'Angelo	Untitled	7:10	2000-01-22	wk15	73.0
4507	2000	Davidson, Clay	Unconditional	3:56	2000-03-25	wk15	52.0
4508	2000	De La Soul	All Good?	5:02	2000-12-23	wk15	NaN
4509	2000	Destiny\'s Child	Independent Women Pa...	3:38	2000-09-23	wk15	1.0
4510	2000	Destiny\'s Child	Jumpin\' Jumpin\'	3:48	2000-05-13	wk15	3.0
4511	2000	Destiny\'s Child	Say My Name	4:31	1999-12-25	wk15	1.0
4512	2000	Diffie, Joe	It\'s Always Somethin...	2:55	2000-08-12	wk15	100.0
4513	2000	Diffie, Joe	The Quittin\' Kind	3:23	2000-01-01	wk15	NaN
4514	2000	Dion, Celine	That\'s The Way It Is	4:03	1999-11-13	wk15	11.0
4515	2000	Dixie Chicks, The	Cold Day In July	5:12	2000-06-24	wk15	NaN
4516	2000	Dixie Chicks, The	Cowboy Take Me Away	4:51	1999-11-27	wk15	40.0
4517	2000	Dixie Chicks, The	Goodbye Earl	4:19	2000-03-18	wk15	98.0
4518	2000	Dixie Chicks, The	Without You	3:32	2000-10-07	wk15	36.0
4519	2000	DMX	Party Up	3:45	2000-02-26	wk15	28.0
4520	2000	DMX	What\'s My Name	3:50	2000-01-15	wk15	NaN
4521	2000	DMX	What You Want	4:05	2000-07-01	wk15	62.0
4522	2000	Drama	Left, Right, Left	3:37	2000-02-12	wk15	NaN
4523	2000	Dr. Dre	Forgot About Dre	3:42	2000-01-22	wk15	34.0
4524	2000	Dr. Dre	The Next Episode	2:38	2000-05-27	wk15	44.0
4525	2000	Dream	He Loves U Not	3:43	2000-09-30	wk15	2.0
4526	2000	Eastsidaz, The	G\'D Up	4:27	2000-01-08	wk15	NaN
4527	2000	Eastsidaz, The	Got Beef	3:58	2000-07-01	wk15	NaN
4528	2000	Eiffel 65	Blue	3:29	1999-12-11	wk15	32.0
4529	2000	Elliott, Missy "Misdemeanor"	Hot Boyz	3:51	1999-11-27	wk15	11.0
4530	2000	Eminem	Stan	5:26	2000-11-04	wk15	100.0
4531	2000	Eminem	The Real Slim Shady	4:42	2000-05-06	wk15	49.0
4532	2000	Eminem	The Way I Am	4:40	2000-08-26	wk15	NaN
4533	2000	En Vogue	Riddle	5:10	2000-06-17	wk15	NaN
4534	2000	Estefan, Gloria	No Me Dejes De Quere...	3:25	2000-06-10	wk15	NaN
4535	2000	Evans, Sara	Born To Fly	5:36	2000-10-21	wk15	42.0
4536	2000	Eve	Got It All	3:48	2000-07-15	wk15	NaN
4537	2000	Eve	Love Is Blind	3:51	2000-01-08	wk15	87.0
4538	2000	Everclear	Wonderful	4:30	2000-07-08	wk15	13.0
4539	2000	Fabian, Lara	I Will Love Again	3:43	2000-06-10	wk15	80.0
4540	2000	Fatboy Slim	The Rockafeller Skan...	4:00	1999-11-13	wk15	NaN
4541	2000	Filter	Take A Picture	4:23	1999-11-27	wk15	19.0
4542	2000	Foo Fighters	Learn To Fly	3:55	1999-10-16	wk15	19.0
4543	2000	Fragma	Toca\'s Miracle	3:22	2000-10-28	wk15	NaN
4544	2000	Funkmaster Flex	Do You	4:14	2000-11-11	wk15	NaN
4545	2000	Ghostface Killah	Cherchez LaGhost	3:04	2000-08-05	wk15	NaN
4546	2000	Gill, Vince	Feels Like Love	4:13	2000-09-02	wk15	57.0
4547	2000	Gilman, Billy	One Voice	4:07	2000-06-17	wk15	61.0
4548	2000	Ginuwine	None Of Ur Friends B...	4:12	1999-12-11	wk15	92.0
4549	2000	Ginuwine	The Best Man I Can B...	4:06	2000-01-08	wk15	NaN
4550	2000	Goo Goo Dolls	Broadway	3:54	2000-04-22	wk15	57.0
4551	2000	Gray, Macy	I Try	3:52	2000-02-19	wk15	6.0
4552	2000	Griggs, Andy	She\'s More	3:19	2000-03-11	wk15	41.0
4553	2000	Guy	Dancin\'	4:08	1999-12-18	wk15	NaN
4554	2000	Hanson	This Time Around	4:14	2000-04-22	wk15	NaN
4555	2000	Hart, Beth	L.A. Song	3:47	1999-11-27	wk15	NaN
4556	2000	Heatherly, Eric	Flowers On The Wall	3:16	2000-04-29	wk15	51.0
4557	2000	Henley, Don	Taking You Home	4:08	2000-06-24	wk15	85.0
4558	2000	Herndon, Ty	No Mercy	4:43	2000-03-18	wk15	NaN
4559	2000	Hill, Faith	Breathe	4:04	1999-11-06	wk15	21.0
4560	2000	Hill, Faith	Let\'s Make Love	4:11	2000-08-12	wk15	NaN
4561	2000	Hoku	Another Dumb Blonde	3:47	2000-02-19	wk15	NaN
4562	2000	Hollister, Dave	Can\'t Stay	6:17	2000-03-25	wk15	NaN
4563	2000	Hot Boys	I Need A Hot Girl	4:16	2000-02-19	wk15	NaN
4564	2000	Houston, Whitney	Could I Have This Ki...	3:54	2000-06-17	wk15	87.0
4565	2000	Houston, Whitney	I Learned From The B...	4:18	2000-02-19	wk15	NaN
4566	2000	Houston, Whitney	My Love Is Your Love	4:16	1999-09-04	wk15	5.0
4567	2000	Houston, Whitney	Same Script, Differe...	4:45	2000-06-17	wk15	NaN
4568	2000	Ice Cube	You Can Do It	4:20	1999-12-04	wk15	NaN
4569	2000	Ideal	Whatever	3:48	2000-06-10	wk15	73.0
4570	2000	Iglesias, Enrique	Be With You	3:36	2000-04-01	wk15	1.0
4571	2000	Iglesias, Enrique	Rhythm Divine	7:35	1999-12-04	wk15	66.0
4572	2000	IMx	Stay The Night	3:37	1999-10-09	wk15	41.0
4573	2000	Jackson, Alan	It Must Be Love	2:53	2000-06-24	wk15	62.0
4574	2000	Jackson, Alan	Pop A Top	3:04	1999-11-13	wk15	95.0
4575	2000	Jackson, Alan	www.memory	2:36	2000-11-04	wk15	99.0
4576	2000	Jagged Edge	He Can\'t Love U	3:30	1999-12-11	wk15	44.0
4577	2000	Jagged Edge	Let\'s Get Married	4:23	2000-05-06	wk15	14.0
4578	2000	Janet	Doesn\'t Really Matte...	4:17	2000-06-17	wk15	2.0
4579	2000	Ja Rule	Between Me And You	4:05	2000-09-16	wk15	18.0
4580	2000	Jay-Z	Anything	3:41	2000-02-26	wk15	NaN
4581	2000	Jay-Z	Big Pimpin\'	3:55	2000-04-22	wk15	26.0
4582	2000	Jay-Z	Do It Again	3:47	2000-01-15	wk15	NaN
4583	2000	Jay-Z	Hey Papi	3:40	2000-08-12	wk15	94.0
4584	2000	Jay-Z	I Just Wanna Love U	3:50	2000-10-28	wk15	15.0
4585	2000	Jean, Wyclef	911	4:00	2000-10-07	wk15	66.0
4586	2000	Joe	I Wanna Know	4:57	2000-01-01	wk15	17.0
4587	2000	Joe	Treat Her Like A Lad...	4:12	2000-08-05	wk15	89.0
4588	2000	John, Elton	Someday Out Of The B...	4:41	2000-04-22	wk15	99.0
4589	2000	Jones, Donell	Where I Wanna Be	6:22	2000-04-22	wk15	34.0
4590	2000	Jordan, Montell	Get It On.. Tonite	4:34	1999-10-23	wk15	15.0
4591	2000	J-Shin	One Night Stand	4:34	1999-12-25	wk15	68.0
4592	2000	Juvenile	U Understand	3:51	2000-02-05	wk15	NaN
4593	2000	Kandi	Don\'t Think I\'m Not	3:50	2000-08-05	wk15	27.0
4594	2000	Keith, Toby	Country Comes To Tow...	3:39	2000-08-05	wk15	93.0
4595	2000	Keith, Toby	How Do You Like Me N...	3:29	2000-01-29	wk15	38.0
4596	2000	Kelis	Caught Out There	4:09	1999-12-04	wk15	NaN
4597	2000	Kenny G	Auld Lang Syne	7:50	1999-12-25	wk15	NaN
4598	2000	Kid Rock	Only God Knows Why	5:27	2000-02-19	wk15	32.0
4599	2000	Kravitz, Lenny	I Belong To You	4:17	2000-03-25	wk15	NaN
4600	2000	Kumbia Kings	U Don\'t Love Me	3:50	2000-03-04	wk15	NaN
4601	2000	Larrieux, Amel	Get Up	4:02	2000-03-04	wk15	NaN
4602	2000	Lawrence, Tracy	Lessons Learned	2:55	2000-01-29	wk15	81.0
4603	2000	Levert, Gerald	Baby U Are	4:10	2000-08-19	wk15	NaN
4604	2000	Levert, Gerald	Mr. Too Damn Good	4:06	2000-03-18	wk15	NaN
4605	2000	LFO	I Don\'t Wanna Kiss Y...	5:00	2000-04-15	wk15	NaN
4606	2000	LFO	West Side Story	3:27	2000-08-05	wk15	NaN
4607	2000	Lil Bow Wow	Bounce With Me	3:22	2000-08-19	wk15	61.0
4608	2000	Lil\' Kim	How Many Licks?	3:50	2000-11-25	wk15	NaN
4609	2000	Lil\' Kim	No Matter What They ...	4:12	2000-07-15	wk15	NaN
4610	2000	Lil\' Mo	Ta Da	4:17	2000-08-12	wk15	NaN
4611	2000	Lil Wayne	Tha Block Is Hot	4:13	1999-12-04	wk15	NaN
4612	2000	Lil\' Zane	Callin\' Me	3:43	2000-07-29	wk15	NaN
4613	2000	Limp Bizkit	N 2 Gether Now	3:55	1999-12-04	wk15	NaN
4614	2000	Limp Bizkit	Re-Arranged	4:08	1999-12-04	wk15	89.0
4615	2000	Limp Bizkit	Rollin\'	4:04	2000-11-11	wk15	93.0
4616	2000	LL Cool J	Imagine That	4:00	2000-08-12	wk15	NaN
4617	2000	Lonestar	Amazed	4:25	1999-06-05	wk15	33.0
4618	2000	Lonestar	Smile	3:33	1999-12-18	wk15	50.0
4619	2000	Lonestar	What About Now	3:30	2000-06-10	wk15	37.0
4620	2000	Lopez, Jennifer	Feelin\' Good	4:28	2000-02-19	wk15	74.0
4621	2000	Loveless, Patty	That\'s The Kind Of M...	3:27	2000-09-16	wk15	NaN
4622	2000	Lox	Ryde or Die, Chick	3:56	2000-03-18	wk15	NaN
4623	2000	Lucy Pearl	Dance Tonight	3:45	2000-05-20	wk15	72.0
4624	2000	Ludacris	What\'s Your Fantasy	4:16	2000-09-30	wk15	24.0
4625	2000	M2M	Don\'t Say You Love M...	3:41	1999-11-20	wk15	NaN
4626	2000	M2M	Mirror Mirror	3:19	2000-04-01	wk15	82.0
4627	2000	Madison Avenue	Don\'t Call Me Baby	3:44	2000-07-08	wk15	93.0
4628	2000	Madonna	American Pie	4:30	2000-02-19	wk15	NaN
4629	2000	Madonna	Music	3:45	2000-08-12	wk15	4.0
4630	2000	Martin, Ricky	Private Emotion	4:02	2000-03-11	wk15	NaN
4631	2000	Martin, Ricky	Shake Your Bon-Bon	3:08	1999-11-20	wk15	46.0
4632	2000	Martin, Ricky	She Bangs	4:02	2000-10-07	wk15	55.0
4633	2000	Mary Mary	Shackles	3:12	2000-03-25	wk15	60.0
4634	2000	Master P	Souljas	3:33	2000-11-18	wk15	NaN
4635	2000	matchbox twenty	Bent	4:12	2000-04-29	wk15	3.0
4636	2000	McBride, Martina	Love\'s The Only Hous...	5:13	2000-02-05	wk15	64.0
4637	2000	McBride, Martina	There You Are	3:26	2000-09-09	wk15	NaN
4638	2000	McEntire, Reba	I\'ll Be	4:23	2000-05-13	wk15	81.0
4639	2000	McEntire, Reba	What Do You Say	3:26	1999-10-30	wk15	34.0
4640	2000	McGraw, Tim	My Best Friend	4:33	1999-11-27	wk15	36.0
4641	2000	McGraw, Tim	My Next Thirty Years	3:37	2000-10-21	wk15	39.0
4642	2000	McGraw, Tim	Some Things Never Ch...	3:56	2000-05-13	wk15	NaN
4643	2000	McKnight, Brian	Stay Or Let It Go	4:32	2000-02-26	wk15	NaN
4644	2000	Messina, Jo Dee	Because You Love Me	3:50	2000-01-29	wk15	NaN
4645	2000	Messina, Jo Dee	That\'s The Way	3:17	2000-06-24	wk15	32.0
4646	2000	Metallica	I Disappear	4:26	2000-05-13	wk15	91.0
4647	2000	Metallica	No Leaf Clover	5:43	2000-02-12	wk15	NaN
4648	2000	Montgomery Gentry	Daddy Won\'t Sell The...	4:18	2000-03-04	wk15	NaN
4649	2000	Montgomery, John Michael	The Little Girl	3:52	2000-09-09	wk15	57.0
4650	2000	Moore, Chante	Straight Up	3:40	2000-10-28	wk15	NaN
4651	2000	Moore, Mandy	I Wanna Be With You	4:12	2000-06-17	wk15	77.0
4652	2000	Mumba, Samantha	Gotta Tell You	3:19	2000-09-09	wk15	6.0
4653	2000	Musiq	Just Friends	4:02	2000-10-14	wk15	41.0
4654	2000	Mya	Case Of The Ex	3:50	2000-08-19	wk15	7.0
4655	2000	Mya	The Best Of Me	4:12	2000-04-15	wk15	86.0
4656	2000	Mystikal	Shake Ya Ass	4:46	2000-08-12	wk15	17.0
4657	2000	Nas	You Owe Me	3:51	2000-03-25	wk15	95.0
4658	2000	Nelly	(Hot S**t) Country G...	4:17	2000-04-29	wk15	17.0
4659	2000	Next	Wifey	4:03	2000-05-27	wk15	8.0
4660	2000	Nine Days	Absolutely	3:09	2000-05-06	wk15	8.0
4661	2000	Nine Days	If I Am	4:18	2000-12-02	wk15	NaN
4662	2000	No Doubt	Simple Kind Of Life	4:11	2000-07-01	wk15	NaN
4663	2000	N\'Sync	Bye Bye Bye	3:15	2000-01-29	wk15	6.0
4664	2000	N\'Sync	It\'s Gonna Be Me	3:10	2000-05-06	wk15	3.0
4665	2000	N\'Sync	This I Promise You	4:23	2000-09-30	wk15	11.0
4666	2000	Nu Flavor	3 Little Words	3:54	2000-06-03	wk15	NaN
4667	2000	Offspring, The	Original Prankster	3:42	2000-11-25	wk15	NaN
4668	2000	Paisley, Brad	Me Neither	3:19	2000-05-13	wk15	NaN
4669	2000	Paisley, Brad	We Danced	3:45	2000-10-14	wk15	57.0
4670	2000	Papa Roach	Last Resort	3:19	2000-07-29	wk15	62.0
4671	2000	Pearl Jam	Nothing As It Seems	5:20	2000-05-13	wk15	NaN
4672	2000	Pink	Most Girls	4:06	2000-08-12	wk15	5.0
4673	2000	Pink	There U Go	3:23	2000-03-04	wk15	15.0
4674	2000	Price, Kelly	As We Lay	6:20	2000-07-15	wk15	NaN
4675	2000	Price, Kelly	Love Sets You Free	3:46	2000-05-13	wk15	NaN
4676	2000	Price, Kelly	You Should\'ve Told M...	3:12	2000-09-23	wk15	74.0
4677	2000	Profyle	Liar	3:57	2000-09-16	wk15	69.0
4678	2000	Puff Daddy	Best Friend	5:33	2000-02-12	wk15	NaN
4679	2000	Q-Tip	Breathe And Stop	4:06	2000-01-22	wk15	NaN
4680	2000	Rascal Flatts	Prayin\' For Daylight	3:36	2000-05-06	wk15	38.0
4681	2000	Raye, Collin	Couldn\'t Last A Mome...	3:40	2000-03-18	wk15	43.0
4682	2000	Red Hot Chili Peppers	Californication	5:21	2000-07-29	wk15	77.0
4683	2000	Red Hot Chili Peppers	Otherside	4:13	2000-02-12	wk15	18.0
4684	2000	R.E.M.	The Great Beyond	4:10	1999-12-25	wk15	NaN
4685	2000	Rimes, LeAnn	Big Deal	3:03	1999-10-16	wk15	27.0
4686	2000	Rimes, LeAnn	Can\'t Fight The Moon...	3:33	2000-09-09	wk15	88.0
4687	2000	Rimes, LeAnn	I Need You	3:42	2000-05-27	wk15	12.0
4688	2000	Rogers, Kenny	Buy Me A Rose	3:46	2000-03-11	wk15	73.0
4689	2000	Ruff Endz	No More	3:56	2000-07-01	wk15	14.0
4690	2000	Sammie	I Like It	4:09	2000-01-29	wk15	52.0
4691	2000	Santana	Maria, Maria	4:18	2000-02-12	wk15	1.0
4692	2000	Savage Garden	Crash And Burn	4:41	2000-04-08	wk15	48.0
4693	2000	Savage Garden	I Knew I Loved You	4:07	1999-10-23	wk15	1.0
4694	2000	SheDaisy	Deck The Halls	3:46	1999-12-25	wk15	NaN
4695	2000	SheDaisy	I Will.. But	3:40	2000-07-15	wk15	70.0
4696	2000	SheDaisy	This Woman Needs	3:20	2000-02-05	wk15	NaN
4697	2000	Sheist, Shade	Where I Wanna Be	4:16	2000-11-11	wk15	NaN
4698	2000	Shyne	Bad Boyz	4:22	2000-09-09	wk15	100.0
4699	2000	Simpson, Jessica	I Think I\'m In Love ...	3:32	2000-07-01	wk15	89.0
4700	2000	Simpson, Jessica	Where You Are	3:51	2000-04-01	wk15	NaN
4701	2000	Sisqo	Got To Get It	3:52	1999-11-20	wk15	63.0
4702	2000	Sisqo	Incomplete	3:52	2000-06-24	wk15	7.0
4703	2000	Sisqo	Thong Song	4:05	2000-01-29	wk15	4.0
4704	2000	Sister Hazel	Change Your Mind	4:02	2000-07-15	wk15	93.0
4705	2000	Smash Mouth	Then The Morning Com...	3:04	1999-10-30	wk15	13.0
4706	2000	Smith, Will	Freakin\' It	3:58	2000-02-12	wk15	NaN
4707	2000	Son By Four	A Puro Dolor	3:30	2000-04-08	wk15	35.0
4708	2000	Sonique	It Feels So Good	3:48	2000-01-22	wk15	10.0
4709	2000	SoulDecision	Faded	3:25	2000-07-08	wk15	31.0
4710	2000	Spears, Britney	From The Bottom Of M...	4:30	2000-01-29	wk15	64.0
4711	2000	Spears, Britney	Lucky	3:23	2000-08-12	wk15	NaN
4712	2000	Spears, Britney	Oops!.. I Did It Aga...	3:30	2000-04-22	wk15	35.0
4713	2000	Spencer, Tracie	Still In My Heart	4:11	2000-03-04	wk15	NaN
4714	2000	Splender	I Think God Can Expl...	3:55	2000-06-10	wk15	NaN
4715	2000	Sting	Desert Rose	3:52	2000-05-13	wk15	18.0
4716	2000	Stone, Angie	No More Rain	4:42	1999-12-25	wk15	89.0
4717	2000	Stone Temple Pilots	Sour Girl	4:16	2000-07-08	wk15	NaN
4718	2000	Strait, George	Go On	3:48	2000-08-26	wk15	56.0
4719	2000	Strait, George	The Best Day	3:24	2000-01-29	wk15	36.0
4720	2000	Sugar Ray	Falls Apart	4:15	2000-01-15	wk15	76.0
4721	2000	Tamar	If You Don\'t Wanna L...	4:02	2000-03-25	wk15	NaN
4722	2000	Tamia	Can\'t Go For That	3:38	2000-09-16	wk15	NaN
4723	2000	Third Eye Blind	Deep Inside Of You	4:10	2000-09-02	wk15	NaN
4724	2000	Third Eye Blind	Never Let You Go	3:57	2000-01-22	wk15	18.0
4725	2000	Thomas, Carl	Emotional	4:31	2000-11-25	wk15	63.0
4726	2000	Thomas, Carl	I Wish	3:50	2000-03-25	wk15	27.0
4727	2000	Thomas, Carl	Summer Rain	4:57	2000-09-23	wk15	NaN
4728	2000	Tippin, Aaron	Kiss This	2:53	2000-08-26	wk15	78.0
4729	2000	TLC	Dear Lie	4:36	2000-02-12	wk15	NaN
4730	2000	Train	Meet Virginia	3:55	1999-10-09	wk15	21.0
4731	2000	Trick Daddy	Shut Up	4:17	2000-05-20	wk15	NaN
4732	2000	Trina	Pull Over	2:58	2000-09-09	wk15	NaN
4733	2000	Tritt, Travis	Best Of Intentions	4:15	2000-08-19	wk15	28.0
4734	2000	Tuesday	I Know	4:06	2000-12-30	wk15	NaN
4735	2000	Urban, Keith	Your Everything	4:10	2000-07-15	wk15	96.0
4736	2000	Usher	Pop Ya Collar	3:36	2000-11-04	wk15	NaN
4737	2000	Vassar, Phil	Carlene	4:07	2000-03-04	wk15	83.0
4738	2000	Vassar, Phil	Just Another Day In ...	3:54	2000-09-30	wk15	62.0
4739	2000	Vertical Horizon	Everything You Want	4:01	2000-01-22	wk15	9.0
4740	2000	Vertical Horizon	You\'re A God	3:45	2000-08-26	wk15	32.0
4741	2000	Vitamin C	Graduation	4:23	2000-04-15	wk15	NaN
4742	2000	Vitamin C	The Itch	3:30	2000-12-02	wk15	NaN
4743	2000	Walker, Clay	Live, Laugh, Love	4:06	1999-12-04	wk15	NaN
4744	2000	Walker, Clay	The Chain Of Love	5:03	2000-04-15	wk15	71.0
4745	2000	Wallflowers, The	Sleepwalker	3:29	2000-10-28	wk15	NaN
4746	2000	Westlife	Swear It Again	4:07	2000-04-01	wk15	20.0
4747	2000	Williams, Robbie	Angels	3:56	1999-11-20	wk15	96.0
4748	2000	Wills, Mark	Back At One	4:00	2000-01-15	wk15	84.0
4749	2000	Worley, Darryl	When You Need My Lov...	3:35	2000-06-17	wk15	99.0
4750	2000	Wright, Chely	It Was	3:51	2000-03-04	wk15	NaN
4751	2000	Yankee Grey	Another Nine Minutes	3:10	2000-04-29	wk15	NaN
4752	2000	Yearwood, Trisha	Real Live Woman	3:55	2000-04-01	wk15	NaN
4753	2000	Ying Yang Twins	Whistle While You Tw...	4:19	2000-03-18	wk15	NaN
4754	2000	Zombie Nation	Kernkraft 400	3:30	2000-09-02	wk15	NaN
4755	2000	2Ge+her	The Hardest Part Of ...	3:15	2000-09-02	wk16	NaN
4756	2000	2 Pac	Baby Don\'t Cry	4:22	2000-02-26	wk16	NaN
4757	2000	3 Doors Down	Kryptonite	3:53	2000-04-08	wk16	28.0
4758	2000	3 Doors Down	Loser	4:24	2000-10-21	wk16	76.0
4759	2000	504 Boyz	Wobble Wobble	3:35	2000-04-15	wk16	85.0
4760	2000	98?	Give Me Just One Nig...	3:24	2000-08-19	wk16	67.0
4761	2000	Aaliyah	I Don\'t Wanna	4:15	2000-01-29	wk16	63.0
4762	2000	Aaliyah	Try Again	4:03	2000-03-18	wk16	2.0
4763	2000	Adams, Yolanda	Open My Heart	5:30	2000-08-26	wk16	63.0
4764	2000	Adkins, Trace	More	3:05	2000-04-29	wk16	NaN
4765	2000	Aguilera, Christina	Come On Over Baby	3:38	2000-08-05	wk16	8.0
4766	2000	Aguilera, Christina	I Turn To You	4:00	2000-04-15	wk16	17.0
4767	2000	Aguilera, Christina	What A Girl Wants	3:18	1999-11-27	wk16	11.0
4768	2000	Alice Deejay	Better Off Alone	6:50	2000-04-08	wk16	63.0
4769	2000	Allan, Gary	Smoke Rings In The D...	4:18	2000-01-22	wk16	NaN
4770	2000	Amber	Sexual	4:38	1999-07-17	wk16	98.0
4771	2000	Anastacia	I\'m Outta Love	4:01	2000-04-01	wk16	NaN
4772	2000	Anthony, Marc	My Baby You	3:59	2000-09-16	wk16	93.0
4773	2000	Anthony, Marc	You Sang To Me	3:50	2000-02-26	wk16	2.0
4774	2000	A*Teens	Dancing Queen	3:44	2000-07-08	wk16	NaN
4775	2000	Avant	My First Love	4:28	2000-11-04	wk16	57.0
4776	2000	Avant	Separated	4:13	2000-04-29	wk16	31.0
4777	2000	Backstreet Boys, The	Shape Of My Heart	3:49	2000-10-14	wk16	31.0
4778	2000	Backstreet Boys, The	Show Me The Meaning ...	3:54	2000-01-01	wk16	9.0
4779	2000	Backstreet Boys, The	The One	3:46	2000-05-27	wk16	NaN
4780	2000	Badu, Erkyah	Bag Lady	5:03	2000-08-19	wk16	29.0
4781	2000	Baha Men	Who Let The Dogs Out	3:17	2000-07-22	wk16	41.0
4782	2000	Barenaked Ladies	Pinch Me	3:46	2000-09-09	wk16	20.0
4783	2000	BBMak	Back Here	3:35	2000-04-29	wk16	15.0
4784	2000	Beenie Man	Girls Dem Sugar	4:17	2000-10-21	wk16	NaN
4785	2000	Before Dark	Monica	4:04	2000-05-20	wk16	NaN
4786	2000	Bega, Lou	Tricky Tricky	3:23	2000-01-29	wk16	NaN
4787	2000	Big Punisher	It\'s So Hard	3:25	2000-04-22	wk16	NaN
4788	2000	Black, Clint	Been There	5:28	2000-02-19	wk16	84.0
4789	2000	Black Rob	Whoa!	4:04	2000-03-04	wk16	93.0
4790	2000	Blaque	Bring It All To Me	3:46	1999-10-23	wk16	6.0
4791	2000	Blige, Mary J.	Deep Inside	5:26	1999-11-13	wk16	NaN
4792	2000	Blige, Mary J.	Give Me You	5:00	2000-04-15	wk16	NaN
4793	2000	Blink-182	All The Small Things	2:52	1999-12-04	wk16	11.0
4794	2000	Bloodhound Gang	The Bad Touch	4:20	2000-03-18	wk16	NaN
4795	2000	Bon Jovi	It\'s My Life	3:44	2000-08-12	wk16	58.0
4796	2000	Braxton, Toni	He Wasn\'t Man Enough	4:21	2000-03-18	wk16	15.0
4797	2000	Braxton, Toni	Just Be A Man About ...	4:10	2000-07-29	wk16	72.0
